"id","tender_No","type","delivery","department","date_Published","cbrief","cd","dp","closing_Date","brief","compulsory_briefing_session","status","category","description","province","contactPerson","email","telephone","fax","briefingVenue","conditions","bf","bc"
38985,"MN 93-2022","Request for Bid(Open-Tender)","2 INDUSTRIA CRESCENT C/O PMU BUILDING BOARD ROOM - KWADUKUZA - KWADUKUZA /STANGER - 4450","Kwadukuza Municipality","2022-11-04T00:00:00",true,"Friday, 09 December 2022 - 12:00","Friday, 04 November 2022","2022-12-09T12:00:00","Monday, 28 November 2022 - 10:00","2022-11-28T10:00:00","Published","Services: Electrical","TENDER MN 93-2022 PANEL OF UP TO FIVE CONTRACTORS FOR MV NETWORK ELECTRICAL INFRASTUCTURE REFURBISHMENT & UPGRADES FOR 3 YEARS  GRADING REQUIRED 6 EP OR HIGHER AND EMERGING GRADING 5 EP PE OR HIGHER WILL BE ELIGIBLE;
SEE KDM WEBPAGE OR  attached advert for full details
","KwaZulu-Natal","DHANESH RAMPERSADH","dhaneshr@kwadukuza.gov.za","032-437-5115","032-437-5087","PMU BOARD ROOM NO 2 INDUSTRIA CRES LAVOIPIERRE BUILDING YARD COMPLEX {BACK ENTRY}IN/OUT CAR PARK","Tender documents will be available from 09h00 on the 4 November 2022. The cut-off time for selling of tender documents is at 15h00 on Friday  25th November 2022.   Queries relating to issue of these documents may be addressed to Ms Mbali Dlamini Tel No.: (032) 437-5087 email: mbalid@kwadukuza.gov.za  : SEE ATTACHED ADVERT OR KDM WEBPAGE (TENDERS) ","Yes","Yes"
38986,"19/1/9/1/80TR (22)","Request for Bid(Open-Tender)","117 CRESSWELL ROAD - SILVERTON - PRETORIA - 0184","South African Police Service","2022-11-04T00:00:00",true,"Monday, 05 December 2022 - 11:00","Friday, 04 November 2022","2022-12-05T11:00:00","Friday, 11 November 2022 - 11:00","2022-11-11T11:00:00","Published","Services: General","SUPPLY  AND INSTALLATION OF THE UNCAPPED NON–SAPS FIBRE FOR CYBERCRIME ACT ONLINE ACTIVITIES MAINTENANCE AND SUPPORT AT SOUTH AFRICAN POLICE  FOR THE PERIOD OF THREE (3) YEARS: DIVISION: TECHNOLOGY MANAGEMENT SERVICE","National","LT COLONEL TINYIKO MAHLAULE","MAHLAULEG@SAPS.GOV.ZA","012-841-7852","012-841-7475","SAPS-DIVISION: TMS, BOARDROOM, POSTPARK NORTH, 1234 CORNER STANZA BOPAPE AND JAN SHOBA,HATFIELD,0028","COMPULSORY BRIEFING SESSION MUST BE ATTENDED","Yes","Yes"
38987,"PE05/2022","Request for Bid(Open-Tender)",,"Public Works","2022-11-04T00:00:00",true,"Tuesday, 29 November 2022 - 11:00","Friday, 04 November 2022","2022-11-29T11:00:00","Tuesday, 15 November 2022 - 11:00","2022-11-15T11:00:00","Published","Services: Professional","CRADOCK MAGISTRATES COURT: REPAIRS AND RENOVATIONS. (APPOINTMENT OF A MECHANICAL ENGINEERING)","Eastern Cape","PETER BLOUW","peter.blouw@dpw.gov.za","041-408-2076","N/A","CRADOCK MAGISTRATES COURT","ATTACHED IN THE BID DOCUMENT","Yes","Yes"
38988,"BID 16/22","Request for Bid(Open-Tender)","51 Drakensberg Avenue - Carters Glen - Kimberley - 8300","Francis Baard District Municipality","2022-11-04T00:00:00",false,"Thursday, 24 November 2022 - 12:00","Friday, 04 November 2022","2022-11-24T12:00:00","<not available>",,"Published","Services: General","TRAINING ON BUSINESS ADMINISTRATION SERVICES: SAQA ID: 14338 –SAQA ID 14348 - SAQA ID 14349 - SAQA ID14351","Northern Cape","Phillip Souden","phillip.souden@fbdm.co.za","053-838-0948","053-861-1538",,"PLEASE REFER TO THE BID DOCUMENT"," NO"," NO"
38989,"PE06/2022","Request for Bid(Open-Tender)",,"Public Works","2022-11-04T00:00:00",true,"Tuesday, 29 November 2022 - 11:00","Friday, 04 November 2022","2022-11-29T11:00:00","Tuesday, 15 November 2022 - 11:00","2022-11-15T11:00:00","Published","Services: Professional","CRADOCK MAGISTRATES COURT: REPAIRS AND RENOVATIONS. (APPOINTMENT OF A QUANTITY SURVEYOR)","Eastern Cape","PETER BLOUW","peter.blouw@dpw.gov.za","041-408-2076","N/A","CRADOCK MAGISTRATES COURT","ATTACHED IN THE TENDER DOCUMENT","Yes","Yes"
38990,"BID 17/22","Request for Bid(Open-Tender)","51 Drakensberg Avenue - Carters Glen - Kimberley - 8300","Francis Baard District Municipality","2022-11-04T00:00:00",false,"Thursday, 24 November 2022 - 12:00","Friday, 04 November 2022","2022-11-24T12:00:00","<not available>",,"Published","Services: General","HOSTING OF THE FRANCES BAARD DISTRICT MUNICIPALITY TOURISM WEBSITE","Northern Cape","Phillip Souden","phillip.souden@fbdm.co.za","053-838-0948","053-861-1538",,"PLEASE REFER TO THE BID DOCUMENT"," NO"," NO"
38991,"TNPA 2022/10/1331/15587/RFQ","Request for Quotation","Port of PE - Fleming Street Entrance  - Central - Gqeberha (Port Elizabeth) - 6000","Transnet SOC Ltd","2022-11-04T00:00:00",true,"Tuesday, 29 November 2022 - 12:00","Friday, 04 November 2022","2022-11-29T12:00:00","Wednesday, 16 November 2022 - 11:30","2022-11-16T11:30:00","Published","Services: General","PORT ENGINEERING DEPARTMENT – DESIGN AND CONSTRUCTION OF A FIRE TRUCK GARAGE.","Eastern Cape","Michaela Julius","Michaela.Julius@transnet.net","041-507-2054","N/A","TNPA Procurement Boardroom, Fleming Street Entrance, PE Harbour","PREQUALIFICATION CRITERIA - ONLY RESPONDENTS FALLING IN THE FOLLOWING CATEGORIES MAY RESPOND TO THIS RFQ:
− EXEMPTED MICRO ENTERPRISE (EME’s) AND QUALIFYING SMALL ENTERPRISES (QSE’s) ONLY
− MINIMUM BBBEE LEVEL 2
− CIDB GRADING 3 CE or 3 SL or Higher
Local Content and Production:
• Cement 100% • Door Frame 100% • Door Windows 100% • Roof & Cladding Aluminum 100% • Bolts & Washers Steel products 100% • Steel Gate 100%","Yes","Yes"
38992,"ZNB01377/00000/00/PMR/GEN/22/T","Request for Bid(Open-Tender)","1 Woodlands Road - Woodlands - Pietermaritzburg - 3201","Kwazulu Natal - Transport","2022-11-04T00:00:00",false,"Monday, 05 December 2022 - 11:00","Friday, 04 November 2022","2022-12-05T11:00:00","<not available>",,"Published","Services: Functional (Including Cleaning and Security Services)","PROVIDE GARDENING AND CLEANING SERVICES AT DOT MOTOR LICENSING BEURAU PMB AND REGIONAL OFFICE PMB FOR 36 MONTHS","KwaZulu-Natal","Nancy Naidoo","nancy.naidoo@kzntransport.gov.za","033-392-6676","N/A",,"Bidder to attach valid BCCCI registration certificate
Successful Bidder to submit quarterly BCCCI compliance certificate"," NO"," NO"
38993,"PE08/2022","Request for Bid(Open-Tender)",,"Public Works","2022-11-04T00:00:00",true,"Tuesday, 29 November 2022 - 11:00","Friday, 04 November 2022","2022-11-29T11:00:00","Tuesday, 15 November 2022 - 11:00","2022-11-15T11:00:00","Published","Services: Professional","CRADOCK MAGISTRATES COURT: REPAIRS AND RENOVATIONS. (APPOINTMENT OF AN ARCHITECT)","Eastern Cape","PETER BLOUW","peter.blouw@dpw.gov.za","041-408-2076","N/A","CRADOCK MAGISTRATES COURT","ATTACHED IN THE BID DOCUMENT","Yes","Yes"
38994,"ATNS/FAOR/RFQ109/27/10/2022/2023 TV,Refrigirator,B","Request for Quotation","O.R Tambo International Airport Gate 14 Bonaero Drive - Bonaero Park - Kempton Park - 1622","Air Traffic and Navigation Services Company Limited","2022-11-04T00:00:00",false,"Friday, 11 November 2022 - 10:00","Friday, 04 November 2022","2022-11-11T10:00:00","<not available>",,"Published","Other service activities","APPOINTMENT OF A SERVICE PROVIDER TO SUPPLY AND DELIVER TELEVISION SETS AND INSTALLATIONS, REFRIGIRATORS, BINOCULARS AND BED & BEDDING SETS AT ATNS OR TAMBO CONTROL CENTRES","Gauteng","Thoko Phukubye","thokop@atns.co.za","011-607-1000","N/A",,"Note: Except for the Bed and bedding, these must be delivered at Lanseris airport, delivery address: 
ATNS Control Tower; 
Airport Rd, 
Lanseria, 
1748.
"," NO"," NO"
38995,"NDT0008/22","Request for Bid(Open-Tender)","17 Trevenna Street - Sunnyside - Pretoria - 0002","Tourism","2022-11-04T00:00:00",true,"Friday, 25 November 2022 - 11:00","Friday, 04 November 2022","2022-11-25T11:00:00","Thursday, 10 November 2022 - 10:00","2022-11-10T10:00:00","Published","Services: General","APPOINTMENT OF A SERVICE PROVIDER TO RENDER TRANSFER AND SHUTTLE SERVICES MANAGEMENT TO THE NATIONAL DEPARTMENT OF TOURISM IN AND AROUND GAUTENG AND SURROUNDING AREAS FOR A PERIOD OF THREE (3) YEARS.","Gauteng","Merriam Nthani","mnthani@tourism.gov.za","012-444-6230","N/A","Available on tender number NDT0008/22","LINK SESSION AVAILABLE ON TOURISM DEPARTMENTAL WEBSITE AND TENDER DOCUMENT NUMBER: NDT0008/22","Yes"," NO"
38996,"PE07/2022","Request for Bid(Open-Tender)",,"Public Works","2022-11-04T00:00:00",true,"Tuesday, 29 November 2022 - 11:00","Friday, 04 November 2022","2022-11-29T11:00:00","Tuesday, 15 November 2022 - 11:00","2022-11-15T11:00:00","Published","Services: Professional","CRADOCK MAGISTRATES COURT: REPAIRS AND RENOVATIONS. (APPOINTMENT OF AN ELECTRICAL ENGINEERING)","Eastern Cape","PETER BLOUW","peter.blouw@dpw.gov.za","041-408-2076","N/A","CRADOCK MAGISTRATES COURT","ATTACHED IN THE BID DOCUMENT","Yes","Yes"
38997,"195Q/2022/23","Request for Proposal","2nd Floor (Concourse Level), Civic Centre, 12 Hertzog Boulevard - Cape Town - Cape Town - 8000","City of Cape Town","2022-11-04T00:00:00",true,"Tuesday, 06 December 2022 - 10:00","Friday, 04 November 2022","2022-12-06T10:00:00","Monday, 14 November 2022 - 10:00","2022-11-14T10:00:00","Published","Services: Civil","UPGRADING OF CIVIL INFRASTRUCTURE AT TABLE VIEW BEACHFRONT","Western Cape","Natalie Newman","Natalie.newman@capetown.gov.za","021-850-4132","000-000-0000","at Milnerton Library 81 Pienaar Road, Milnerton, Cape Town, 7435.","Bids must be compliant with the Preferential Procurement regulations, 2017 including but not limited to local content, functionality, price and preference, eligibility criteria and relevant statutory criteria. The details of this are contained in the tender document. Only locally produced or manufactured goods, meeting the stipulated minimum threshold for local production and content, will be considered.","Yes"," NO"
38998,"193G/2022/23","Request for Bid(Open-Tender)","2nd Floor Concourse Level - Civic Centre, 12 Hertzog Boulevard - Cape Town - 8001","City of Cape Town","2022-11-04T00:00:00",false,"Monday, 05 December 2022 - 10:00","Friday, 04 November 2022","2022-12-05T10:00:00","<not available>",,"Published","Services: Electrical","THE SUPPLY AND DELIVERY OF ELECTRICITY METERS

Bids must be compliant with the Preferential Procurement Regulations, 2017 including but not limited to local content, functionality, price and preference, eligibility criteria and relevant statutory criteria. The details of this are contained in the tender document. Only locally produced or manufactured goods, meeting the stipulated minimum threshold for local production and content, will be considered.","Western Cape","Eugene Coetzee","Eugene.Coetzee@capetown.gov.za","021-444-2772","N/A",,"R200.00 Tender Fee"," NO"," NO"
38999,"PE09/2022","Request for Bid(Open-Tender)",,"Public Works","2022-11-04T00:00:00",true,"Tuesday, 29 November 2022 - 11:00","Friday, 04 November 2022","2022-11-29T11:00:00","Tuesday, 15 November 2022 - 11:00","2022-11-15T11:00:00","Published","Services: Professional","CRADOCK MAGISTRATES COURT: REPAIRS AND RENOVATIONS. (APPOINTMENT OF A CIVIL ENGINEERING)","Eastern Cape","PETER BLOUW","peter.blouw@dpw.gov.za","041-408-2076","N/A","CRADOCK MAGISTRATES COURT","ATTACHED IN THE TENDER DOCUMENT","Yes","Yes"
39000,"PE10/2022","Request for Bid(Open-Tender)",,"Public Works","2022-11-04T00:00:00",true,"Tuesday, 29 November 2022 - 11:00","Friday, 04 November 2022","2022-11-29T11:00:00","Tuesday, 15 November 2022 - 11:00","2022-11-15T11:00:00","Published","Services: Professional","CRADOCK MAGISTRATES COURT: REPAIRS AND RENOVATIONS. (APPOINTMENT OF A STRUCTURAL ENGINEERING)","Eastern Cape","PETER BLOUW","peter.blouw@dpw.gov.za","041-408-2076","N/A","CRADOCK MAGISTRATES COURT","ATTACHED IN THE TENDER DOCUMENT","Yes","Yes"
39001,"FSPT004/21/22","Request for Proposal","55 Miriam Makeba Street  - Bloemfontein - Bloemfontein    - 9301","Free State - Provincial Treasury","2022-11-04T00:00:00",true,"Friday, 25 November 2022 - 11:00","Friday, 04 November 2022","2022-11-25T11:00:00","Monday, 14 November 2022 - 11:00","2022-11-14T11:00:00","Published","Services: General","RENDERING OF EVENT MANAGEMENT SERVICES FOR THE FREE STATE PROVINCIAL TREASURY FOR A PERIOD OF THIRTY-SIX (36) MONTHS (FSPT004/21/22)","Free State","Me RCM Tlhomelang","fspt004@treasury.fs.gov.za","051-403-3621","N/A","MICROSOFT VIRTUAL SESSION","N/A","Yes"," NO"
39002,"NDT0007/22","Request for Quotation","17 Trevenna Street - Sunnyside - Pretoria - 0002","Tourism","2022-11-04T00:00:00",false,"Friday, 25 November 2022 - 11:00","Friday, 04 November 2022","2022-11-25T11:00:00","<not available>",,"Published","Supplies: General","REQUEST FOR WRITTEN PRICE QUOTATIONS FROM SERVICE PROVIDERS TO SUPPLY AND DELIVER ASSEMBLED OFFICE CHAIRS AT THE DEPARTMENT OF TOURISM.","Gauteng","Nice Baloi","nbaloi@tourism.gov.za","012-444-6744","N/A",,"N/A"," NO"," NO"
39003,"19/1/9/1/100TV (22)","Request for Bid(Open-Tender)","117 CRESSWELL ROAD - SILVERTON - PRETORIA - 0001","South African Police Service","2022-11-04T00:00:00",false,"Monday, 05 December 2022 - 11:00","Friday, 04 November 2022","2022-12-05T11:00:00","<not available>",,"Published","Disposals: General","DISPOSAL OF USED OIL AND OTHER RELATED MATERIALS: TO THE SOUTH AFRICAN POLICE SERVICE: FOR A PERIOD OF TWO (02) YEARS","National","COLONEL MALEKA","MalekaTN@saps.gov.za","012-841-7580","N/A",,"BIDS MUST BE SUBMITTED ON OR BEFORE THE CLOSING DATE AND TIME OF THE BID. NO LATE BIDS WILL BE ACCEPTED"," NO"," NO"
39004,"ECGB-22/23 -BID-01","Request for Bid(Open-Tender)","EC Gambling Board, Quenera Drive - Beacon Bay - East London - 5245","Eastern Cape - Eastern Cape Gambling and Betting Board","2022-11-04T00:00:00",true,"Monday, 28 November 2022 - 11:00","Friday, 04 November 2022","2022-11-28T11:00:00","Friday, 11 November 2022 - 10:00","2022-11-11T10:00:00","Published","Travel agency, tour operator, reservation service and related activities","PROVISION OF TRAVEL MANAGEMENT SERVICES FOR A PERIOD OF THIRTY-SIX (36) MONTHS","Eastern Cape","Thandi Malotana","thandazwam@ecgb.org.za","043-702-8307","043-748-2218","Microsoft Teams","The request for the briefing session should be sent to thandazwam@ecgb.org.za by 16:30 on 10 November 2022. All tender documentation is downloadable on www.ecgb.org.za","Yes","Yes"
39005,"SANRAL N.002-070-2019/1","Request for Proposal","1 Havenga Street, Oakdale - Bellville - Cape Town - 7530","South African National Roads Agency Soc Limited (SANRAL)","2022-11-04T00:00:00",true,"Friday, 02 December 2022 - 11:00","Friday, 04 November 2022","2022-12-02T11:00:00","Wednesday, 16 November 2022 - 10:00","2022-11-16T10:00:00","Published","Civil engineering","CONTRACT SANRAL N.002-070-2019/1 FOR THE IMPROVEMENT OF NATIONAL ROUTE 2 SECTION 7 BETWEEN KRAAIBOSCH (KM 28.60) AND TOUW RIVER (KM 36.80)
","Western Cape","procurementWR3","procurementWR3@sanral.co.za","021-957-4600","021-957-4600","Virtual Meeting (MS teams), the link will be sent to tenders who submit A1.1 form","Only tenderers with a B-BBEE contributor status level of 1, 2, 3 or 4 and who are registered on the National Treasury Central Supplier Database and meet the minimum threshold designated for local production and content as stated in the Tender Data C.2.1.1, are eligible to tender.
It is estimated that tenderers should have a CIDB contractor grading designation of 9CE, however tenderers attention is drawn to clause C.2.1.1 of the Tender Data when submitting their tender. 
Tenderers must submit, via email, the duly completed Form A1.1 Certificate of Intention to Submit a Tender prior to Friday 11 November 2022. ","Yes","Yes"
39006,"196Q/2022/23","Request for Proposal","2nd Floor (Concourse Level), Civic Centre, 12 Hertzog Boulevard - Cape Town - Cape Town - 8000","City of Cape Town","2022-11-04T00:00:00",true,"Tuesday, 06 December 2022 - 10:00","Friday, 04 November 2022","2022-12-06T10:00:00","Monday, 14 November 2022 - 10:00","2022-11-14T10:00:00","Published","Construction","THE CONSTRUCTION OF THE NEW BRACKEN NATURE RESERVE MULTI-PURPOSE / VISITOR EDUCATION CENTRE","Western Cape","Mariam Kamalie","Mariam.kamalie@capetown.gov.za","021-400-9419","000-000-0000","at 2 Reservoir Road, Bracken Nature Reserve, Brackenfell. ","Bids must be compliant with the Preferential Procurement regulations, 2017 including but not limited to local content, functionality, price and preference, eligibility criteria and relevant statutory criteria. The details of this are contained in the tender document. Only locally produced or manufactured goods, meeting the stipulated minimum threshold for local production and content, will be considered.","Yes"," NO"
39007,"SO/631/11/2022","Request for Quotation","Farm No 502JQ, Hartebeesthoek, District Krugersdorp  - Hartebeeshoek - GAUTENG - 0127","South African National Space Agency","2022-11-04T00:00:00",false,"Monday, 14 November 2022 - 11:00","Friday, 04 November 2022","2022-11-14T11:00:00","<not available>",,"Published","Wholesale and retail trade and repair of motor vehicles and motorcycles","1x Servo motor repair “Parker IP65 NX840EALR7311”","Gauteng","Thato Mathose","tmathose@sansa.org.za","012-334-5000","N/A",,"N/A"," NO"," NO"
39008,"N.014-040-2023/1F","Request for Proposal","1 Havenga Street - Oakdale, Bellville - Cape Town - 7530","South African National Roads Agency Soc Limited (SANRAL)","2022-11-04T00:00:00",true,"Friday, 02 December 2022 - 11:00","Friday, 04 November 2022","2022-12-02T11:00:00","Tuesday, 15 November 2022 - 10:00","2022-11-15T10:00:00","Published","Civil engineering","CONTRACT SANRAL N014-040-2023/1F: CONSULTING ENGINEERING SERVICES FOR THE IMPROVEMENT ON NATIONAL ROUTE 14 SECTION 4 BETWEEN KEIMOES (km 0.00) AND UPINGTON (km 35.47)
","Northern Cape","Procurement Officer","ProcurementWR6@sanral.co.za","021-957-4600","N/A","Virtual, a link to the clarification briefing meeting will be sent to tenderers who complete and sub","Only tenderers with a B-BBEE contributor status level of 1, 2, 3 or 4 and who are registered on the National Treasury Central Supplier Database and meet the minimum requirements for the key persons as stipulated in Clause C.2.1 at the tender closing date, are eligible to tender","Yes","Yes"
39009,"N.014-050-2023/1F","Request for Proposal","1 Havenga Street - Oakdale, Bellville - Cape Town - 7530","South African National Roads Agency Soc Limited (SANRAL)","2022-11-04T00:00:00",true,"Friday, 02 December 2022 - 11:00","Friday, 04 November 2022","2022-12-02T11:00:00","Tuesday, 15 November 2022 - 10:00","2022-11-15T10:00:00","Published","Civil engineering","CONTRACT SANRAL N.014-050-2023/1F: CONSULTING ENGINEERING SERVICES FOR THE SPECIAL MAINTENANCE ON NATIONAL ROUTE 14 SECTION 5 FROM ADEISESTAD (KM 40.0) TO MIERSHOOP (KM 80.0) AND FROM PALEISHEUWEL (KM 120.0) TO OLIFANTSHOEK (KM 166.038)
","Northern Cape","Procurement Officer","ProcurementWR6@sanral.co.za","021-957-4600","N/A","Virtual, a link to the clarification briefing meeting will be sent to tenderers who complete and sub","Only tenderers with a B-BBEE contributor status level of 1, 2, 3 or 4 who are registered on the National Treasury Central Supplier Database and meet the minimum requirements for the key persons as stipulated in Clause C.2.1 at the tender closing date, are eligible to tender.  ","Yes","Yes"
