"id","tender_No","type","delivery","department","cbrief","cd","dp","date_Published","brief","closing_Date","compulsory_briefing_session","status","category","description","province","contactPerson","email","telephone","fax","briefingVenue","conditions","biddersdoc","biddersdoclink","bf","bc","company","award_contact","contactNumber","dateModified","bidders"
35504,"RFQ/1/CLEANING WINDOWS-MAR/2022","Request for Quotation","12 First Avenue - WESTDENE - BLOEMFONTEIN - 9301","Performing Arts Council of the Free State",true,"Friday, 14 October 2022 - 11:00","Monday, 03 October 2022","2022-10-03T00:00:00","Monday, 10 October 2022 - 10:00","2022-10-14T11:00:00","2022-10-10T10:00:00","Awarded","Services: Functional (Including Cleaning and Security Services)","CLEANING WINDOWS AT PACOFS","Free State","Ms. Andiswa Mgedezi","marketing@pacofs.co.za","051-447-7771","N/A","PACOFS","N/A","QUOTATIONS RECEIVED CLEANING WINDOWS.docx","/Home/Download/?blobName=c6de3540-f221-45bd-a9ef-e185a6c988a4.docx&downloadedFileName=QUOTATIONS RECEIVED CLEANING WINDOWS.docx","Yes","Yes","KATHABO TRADING","ZODWA","051 430 8050",,""
37204,"POQ000097H","Request for Quotation","329 Pretorius Street - Pretoria - Pretoria - 0001","Justice & Constitutional Development",false,"Monday, 10 October 2022 - 12:00","Monday, 03 October 2022","2022-10-03T00:00:00","<not available>","2022-10-10T12:00:00",,"Awarded","Supplies: Computer Equipment","Laptops and Consumables (Ombudsman)","Gauteng","Nthabiseng Kola","NKola@justice.gov.za","012-315-1590","N/A",,"Only Suppliers on RFB740 were invited","Evaluation PC Palace G.pdf","/Home/Download/?blobName=72a55fa0-c4b3-4256-aaa9-58c7345a0a35.pdf&downloadedFileName=Evaluation PC Palace G.pdf","Yes","Yes","PC PALACE GAUTENG","Elizabeth Gertruida","0126446500",,""
35663,"BS/2022/RFQ1075","Request for Quotation",,"Banking Sector Education and Training Authority",false,"Wednesday, 05 October 2022 - 11:00","Saturday, 01 October 2022","2022-10-01T00:00:00","<not available>","2022-10-05T11:00:00",,"Awarded","Services: General","APPOINTMENT OF A SERVICE PROVIDER FOR THE RENTAL OF HOT AND COLD-WATER COOLERS","National","Jackie Kwinika","jackiek@bankseta.org.za","011-805-9661","N/A",,"N/A","Pureau Fresh Water Company.pdf","/Home/Download/?blobName=c202c863-21c7-418f-b5ce-eb876589dd6a.pdf&downloadedFileName=Pureau Fresh Water Company.pdf"," NO"," NO","PUREAU FRESH WATER COMPANY","Presantha Naicker","0113875301",,""
35684,"BS/2022/RFQ1055","Request for Proposal",,"Banking Sector Education and Training Authority",false,"Wednesday, 05 October 2022 - 11:00","Saturday, 01 October 2022","2022-10-01T00:00:00","<not available>","2022-10-05T11:00:00",,"Awarded","Food and beverage service activities","APPOINTMENT OF A SERVICE PROVIDER FOR THE PROVISION OF CATERING SERVICES","National","Jackie Kwinika","jackiek@bankseta.org.za","011-805-9661","N/A",,"N/A","Nyamka Cleaning and Catering Services cc.pdf","/Home/Download/?blobName=f308de7d-0472-4164-a12c-d644fe71a8f9.pdf&downloadedFileName=Nyamka Cleaning and Catering Services cc.pdf"," NO"," NO","NYAMKA CLEANING AND CATERING SERV","NYAMEKA MOGOLE","0119882081",,""
34924,"CED16/2022-2023","Request for Bid(Open-Tender)","GRAAFWATER - GRAAFWATER - GRAAFWATER - 8120","Cederberg Municipality",true,"Monday, 31 October 2022 - 12:00","Friday, 30 September 2022","2022-09-30T00:00:00","Monday, 10 October 2022 - 11:00","2022-10-31T12:00:00","2022-10-10T11:00:00","Awarded","Construction","UPGRADING OF ROADS AND STORMWATER IN GRAAFWATER","Western Cape","COBUS LOUW","cobus@udsafrica.co.za","082-493-3263","N/A","GRAAFWATER MUNICIPAL OFFICE","N/A","","","Yes","Yes","N/A",,,,""
35088,"MWP1018TX","Request for Quotation",,"ESKOM",false,"Friday, 21 October 2022 - 10:00","Thursday, 29 September 2022","2022-09-29T00:00:00","<not available>","2022-10-21T10:00:00",,"Awarded","Electricity, gas, steam and air conditioning","Provision for Fire Extinguisher Maintenance for East Grid Substations for a
Period of Three (03) Years","KwaZulu-Natal","Nozipho Sibanyoni","sibanyNS@eskom.co.za","011-800-3415","086-660-6619",,"None","",""," NO"," NO","N/A",,,,""
35095,"MWP1180TX","Request for Quotation",,"ESKOM",false,"Friday, 21 October 2022 - 10:00","Thursday, 29 September 2022","2022-09-29T00:00:00","<not available>","2022-10-21T10:00:00",,"Awarded","Electricity, gas, steam and air conditioning","Regret Letter - Supply and delivery of Personal Protective Clothing for Apollo Grid","Gauteng","Nozipho Sibanyoni","sibanyNS@eskom.co.za","011-800-3415","086-660-6619",,"None","",""," NO"," NO","N/A",,,,""
35237,"POQ00008WJ","Request for Quotation","329 PRETORIUS STREET , MOMENTUM BUILDING  - PRETORIA - Pretoria  - 0001","Justice & Constitutional Development",false,"Thursday, 29 September 2022 - 11:00","Wednesday, 28 September 2022","2022-09-28T00:00:00","<not available>","2022-09-29T11:00:00",,"Awarded","Publishing activities","PLACING A NOTICE IN A NORMAL GOVERNMENT GAZETTE ","National","MAAKE NICHOLAS ","NMAAKE@JUSTICE.GOV.ZA","012-326-8014","012-326-8018",,"NONE ","",""," NO"," NO","N/A",,,,""
34778,"EC1013TK","Request for Bid(Open-Tender)","Cnr Bonza & Quenera Road - East London - East London - 5201","ESKOM",false,"Tuesday, 04 October 2022 - 11:00","Tuesday, 27 September 2022","2022-09-27T00:00:00","<not available>","2022-10-04T11:00:00",,"Awarded","Services: Functional (Including Cleaning and Security Services)","Award for the provision of cleaning services for various substations in Eastern Cape for Transmission South Grid for a period of 36 months ","Eastern Cape","Thandeka Kunene","kunenetn@eskom.co.za","031-710-5038","N/A",,"N/A","",""," NO"," NO","N/A",,,,""
38567,"RFX: 6000019793 ","Request for Quotation"," 28 St Austell Road, - New Redruth - Alberton - 1449","South African Revenue Service",true,"Monday, 03 October 2022 - 11:00","Tuesday, 27 September 2022","2022-09-27T00:00:00","Thursday, 29 September 2022 - 10:30","2022-10-03T11:00:00","2022-09-29T10:30:00","Awarded","Services: Building","BLINDS INSTALLATION & REPAIRS, ALBERTON","Gauteng","OPE Procurement","Proc.OPE@sars.gov.za","012-647-9880","N/A","SARS Alberton Campus, 28 St Austell Road, New Redruth, Alberton,1449","N/A","RFx 6000019793.msg","/Home/Download/?blobName=c92f50b8-00fe-42f1-aee3-4d5a50f49205.msg&downloadedFileName=RFx 6000019793.msg","Yes","Yes","BOGS MAN CONSTRUCTION AND PROJECTS","Bongani Clifford Ndima ","064 526 1864",,"PKN TECHNICAL SERVICES, MODVEST HOLDING, PIET JOMBRE CONSTRUCTION, BOGSMAN CONSTRUCTION"
38009,"POQ0000B27","Request for Quotation","329 PRETORIUS STREET , MOMENTUM BUILDING  - PRETORIA - Pretoria  - 0001","Justice & Constitutional Development",false,"Wednesday, 05 October 2022 - 11:00","Monday, 26 September 2022","2022-09-26T00:00:00","<not available>","2022-10-05T11:00:00",,"Awarded","Supplies: Stationery/Printing","PRINTING OF PAMPHLETS AND BANNERS ","National","J LEKALAKALA","JLEKALAKALA@JUSTICE.GOV.ZA","012-357-8043","012-357-8043",,"NONE ","",""," NO"," NO","N/A",,,,""
38896,"53575","Request for Proposal","175 Corobay Avenue - Waterkloof Glen Ext 11 - Pretoria - 0001","South African Local Government Association",false,"Tuesday, 27 September 2022 - 11:00","Monday, 26 September 2022","2022-09-26T00:00:00","<not available>","2022-09-27T11:00:00",,"Awarded","Services: General","QUANTEC EASY DATA CONTRACT","National","John Kola","jkola@salga.org.za","012-369-8000","012-369-8001",,"NONE","",""," NO"," NO","QUANTEC ENTERPRISES","John Kola","012-369-8000",,""
34418,"TE/2022/03/0106/RFP","Request for Proposal","Transnet Engineering, Koedoespoort - Koedoespoort - Pretoria - 0187","Transnet SOC Ltd",false,"Monday, 26 September 2022 - 00:00","Friday, 23 September 2022","2022-09-23T00:00:00","<not available>","2022-09-26T00:00:00",,"Awarded","Other service activities","DESCRIPTION OF SERVICE: FOR THE SUPPLY/PROVISION OF FOR THE SUPPLY/PROVISION OF: FOR ANNUAL
SOFTWARE MAINTENANCE
SERVICES (SMS) & SERVICE LEVEL AGREEMENT (SLA) HOURS/WORKSHOP
DAYS RELATED TO THE FOLLOWING COMPUTER AIDEDENGINEERING (CAE) SOFTWARE; VIZ:-
- ANSYS
- ROCKY","Gauteng","Siphokazi Mgubasi","Siphokazi.Mgubasi@transnet.net","012-391-1495","N/A",,"Tender was awarded to:
QFINSOFT
BBBEE level5
CSD NO: MAAA0085632;
Total value of contract is R 4 066 746, 44 (incl. VAT)","",""," NO"," NO","N/A",,,,""
34430,"TE/2022/03/0161/RFP","Request for Proposal","Transnet Engineering, Koedoespoort - Koedoespoort - Pretoria - 0187","Transnet SOC Ltd",false,"Monday, 26 September 2022 - 00:00","Friday, 23 September 2022","2022-09-23T00:00:00","<not available>","2022-09-26T00:00:00",,"Awarded","Other service activities","FOR SOFTWARE LICENSE RENEWALS AND MAINTENANCE
INVOLVING THE PROVISION OF MSC COMPUTER AIDED ENGINEERING (CAE) SOFTWARE
CURRENTLY USED BY TRANSNET ENGINEERING FOR A PERIOD OF ONE YEAR","Gauteng","Siphokazi Mgubasi","Siphokazi.Mgubasi@transnet.net","012-391-1495","N/A",,"This tender was awarded to:
SIMTEQ Engineering
BBBEE Level 2
CSD NO: MAAA0782180;
Value of the award is  R3 294 433, 46 (incl. VAT) , prices are subjected to ROE
","",""," NO"," NO","N/A",,,,""
34502,"S&D-SAFES/09/22","Request for Quotation","Pretoria North Facilities Depot  - Pretoria North  - Pretoria  - 0001","Passenger Rail Agency of South Africa",false,"Friday, 30 September 2022 - 12:00","Friday, 23 September 2022","2022-09-23T00:00:00","<not available>","2022-09-30T12:00:00",,"Awarded","Supplies: General","SUPPLY AND DELIVER FREE STANDING STEEL MONEY SAFES IN THE NORTHERN GAUTENG REGION ","Gauteng","Thobeka Shabangu","CresNGR.Quotation@prasa.com","012-748-7571","N/A",,"ALL BIDS MUST BE HAND DELIVERED TO 546 PAUL KRUGER C/O SCHEIDING STREET, PRETORIA STATION PRECINCT. NO LATE/EMAIL SUBMISSIONS WILL BE ACCEPTED.","",""," NO"," NO","Opulence Solutions ","Mutondwa Malabi ","0817551525",,""
34554,"RFQ02-GEN/09/2022","Request for Quotation",,"Passenger Rail Agency of South Africa",false,"Tuesday, 04 October 2022 - 12:00","Friday, 23 September 2022","2022-09-23T00:00:00","<not available>","2022-10-04T12:00:00",,"Awarded","Services: General","REQUEST FOR QUOTATION (RFQ) FOR SUPPLY AND DELIVERY MOBILE DIESEL GENERATOR SET AND FLEXIBLE CABLES","Gauteng","ZOLISWA YANGAIRO","zoliswa.yangairo@prasa.com","011-013-0088","N/A",,"N/A","",""," NO"," NO","Excellent Electrical Projects ","K G Seopa","010-225-2799",,""
37336,"RFX600019864","Request for Quotation","01 Quayside Road, Victoria Embankment - Durban - Durban - 4000","South African Revenue Service",false,"Friday, 30 September 2022 - 11:00","Friday, 23 September 2022","2022-09-23T00:00:00","<not available>","2022-09-30T11:00:00",,"Awarded","Services: Building","Servicing and Maintenance of Split Unit Aircons at Customs House and Scanner Site, KZN for period of 24 months, as and when required","KwaZulu-Natal","Janet Fynn","jfynn@sars.gov.za","083-415-9992","N/A",,"None","B. LIST TO OPE.msg","/Home/Download/?blobName=ac04d1cb-b42f-4df3-b37e-24ed64831d5e.msg&downloadedFileName=B. LIST TO OPE.msg"," NO"," NO","Seacliffe Trading","Imran Sultan","0315794380",,""
34318,"MPGXC006073R1:REGRET LETTER: Design, supplying, in","Request for Quotation","N/A - N/A - N/A - 1035","ESKOM",false,"Friday, 30 September 2022 - 10:00","Thursday, 22 September 2022","2022-09-22T00:00:00","<not available>","2022-09-30T10:00:00",,"Awarded","Services: General","MPGXC006073R1:REGRET LETTER: Design, supplying, installing and commissioning of Fuel oil mass flow meters on units 1 to 6 for Duvha Power Station ","Mpumalanga","Vitoria Selepe","victoria.selepe@eskom.co.za","013-690-0514","086-539-1965",,"MPGXC006073R1:REGRET LETTER: Design, supplying, installing and commissioning of Fuel oil mass flow meters on units 1 to 6 for Duvha Power Station ","",""," NO"," NO","N/A",,,,""
34323,"MPDUV10029GX: REGRET LETTER: PF sampling and parti",,"N/A - N/A - N/A - 1035","ESKOM",false,"Friday, 30 September 2022 - 11:00","Thursday, 22 September 2022","2022-09-22T00:00:00","<not available>","2022-09-30T11:00:00",,"Awarded","Services: General","MPDUV10029GX: REGRET LETTER: PF sampling and particle size analysis on unit 1 – 6 mills","Mpumalanga","Vitoria Selepe","victoria.selepe@eskom.co.za","013-690-0514","086-539-1965",,"MPDUV10029GX: REGRET LETTER: PF sampling and particle size analysis on unit 1 – 6 mills","",""," NO"," NO","Sampling Systems International","Ramon Lopez","4600072161",,""
35481,"POQ00008ZP","Request for Quotation","329 PRETORIUS STREET - PRETORIA - PRETORIA CENTRAL - 0001","Justice & Constitutional Development",false,"Friday, 30 September 2022 - 11:00","Thursday, 22 September 2022","2022-09-22T00:00:00","<not available>","2022-09-30T11:00:00",,"Awarded","Supplies: Stationery/Printing","STATIONERY","National","COETSZEE RONELLE","rcoetsee@justice.gov.za","012-315-1194","N/A",,"N/A","",""," NO"," NO","N/A",,,,""
34044,"HO/CRES/04/09/2022","Request for Quotation","30 WOLMARANS STREET - BRAAMFONTEIN - JOHANNESBURG - 2000","Passenger Rail Agency of South Africa",true,"Tuesday, 04 October 2022 - 11:00","Wednesday, 21 September 2022","2022-09-21T00:00:00","Monday, 26 September 2022 - 11:00","2022-10-04T11:00:00","2022-09-26T11:00:00","Awarded","Services: General","AS AND WHEN PLUMBING MAINTENANCE CONTRACT AT UMJANTSHI HOUSE, SHOSHOLOZA MEYLJUNCTION AND GAUTENG NERVE CENTRE FOR A PERIOD OF 36 MONTHS.","Gauteng","Winnie Mputle","wmputle@prasa.com","011-085-7426","011-085-7426",,"Non compulsory briefing session link on MS Teams:
https://teams.microsoft.com/l/meetup-join/19:meeting_OWQ3NzJmNzUtMjQ2My00MTgwLTk2MWEtYzNiNzY1MTAwMDI4@thread.v2/0?context=%7B%22Tid%22:%22ef089e05-fa66-4ce1-99c1-feb47ce02989%22,%22Oid%22:%22e09de297-dbe2-4388-81ab-027f4a483e30%22%7D","","","Yes"," NO","AP DEVELOPMENT ","Pfunzo Mukwevho","071 171 6766",,"Mmakatjila supply and projects,Maanda Fhadzo Construction and Hanani Business Enterprise, Mmakatjila supply and projects,Maanda Fhadzo Construction and Hanani Business Enterprise"
34065,"Request for Quotations: RFQ-22/0119","Request for Quotation","Mpumalanga - Mpumalanga - kroobasdal - 3245","Agricultural Research Council",false,"Monday, 26 September 2022 - 11:00","Wednesday, 21 September 2022","2022-09-21T00:00:00","<not available>","2022-09-26T11:00:00",,"Awarded","Supplies: General","Animal Feed","Limpopo","Nkateko Khosa","khosan@arc.agric.za","012-672-9111","012-672-9111",,"N/A","",""," NO"," NO","N/A",,,,""
34146,"MWPCX34CX Regret letter","Request for Proposal",,"ESKOM",false,"Friday, 23 September 2022 - 10:00","Wednesday, 21 September 2022","2022-09-21T00:00:00","<not available>","2022-09-23T10:00:00",,"Awarded","Services: Professional","Data and File Archiving Solution - Software Solution to Archive Structured Data from Applications and Non-Structured Data from file Servers and SharePoint, Teams and OneDrive","Gauteng","Nombulelo Wendy  Molele","molelew@eskom.co.za","011-800-4824","N/A",,"N/A","",""," NO"," NO","N/A",,,,""
34148,"MWP1134 Regret letter","Request for Proposal","N/A - Sunninghill - Sunningill - 2000","ESKOM",false,"Friday, 30 September 2022 - 10:00","Wednesday, 21 September 2022","2022-09-21T00:00:00","<not available>","2022-09-30T10:00:00",,"Awarded","Services: Professional","Data and File Archiving Solution - Software Solution to Archive Structured Data from Applications and Non-Structured Data from file Servers and SharePoint, Teams and OneDrive","Gauteng","Nombulelo Wendy Nombulelo Molele","molelew@eskom.co.za","011-800-4824","N/A",,"N/A","",""," NO"," NO","N/A",,,,""
35250,"POQ00008WN","Request for Quotation","329 PRETORIUS STREET , MOMENTUM BUILDING  - PRETORIA - Pretoria  - 0001","Justice & Constitutional Development",false,"Tuesday, 27 September 2022 - 11:00","Wednesday, 21 September 2022","2022-09-21T00:00:00","<not available>","2022-09-27T11:00:00",,"Awarded","Advertising and market research","T-SHIRTS","National","JOYCE LEOTWANE","jLEOTWANE@JUSTICE.GOV.ZA","012-315-1065","N/A",,"NONE","",""," NO"," NO","N/A",,,,""
33968,"ECR/CRES/16/09/2022","Request for Quotation","Prasa ,No 8 station Rd   East London  Train station - East London - East London - 5200","Passenger Rail Agency of South Africa",false,"Tuesday, 27 September 2022 - 12:00","Tuesday, 20 September 2022","2022-09-20T00:00:00","<not available>","2022-09-27T12:00:00",,"Awarded","Services: Functional (Including Cleaning and Security Services)","Request for quotation for three  waste skip bins and collection of waste at various stations within Port Elizabeth Corridor","Eastern Cape","Luleka Mtyala","lmtyala@prasa.com","043-700-2329","N/A",,"N/A","",""," NO"," NO","Mhlawuli Enterprise","Luleka Mtyala","0437002329",,""
34015,"RFQ05-10/09/2022","Request for Quotation","30 Wolmarans street,Umjantshi house - Braamfontein - Johannesburg - 2000","Passenger Rail Agency of South Africa",false,"Wednesday, 28 September 2022 - 11:00","Tuesday, 20 September 2022","2022-09-20T00:00:00","<not available>","2022-09-28T11:00:00",,"Awarded","Services: General","AS AND WHEN MAINTENANCE OF FIRE EQUIPMENT SERVICES IN SGR","Gauteng","Thope Maphiri","Tmaphiri@prasa.com","011-013-1687","N/A",,"SUBMISSION IS HAND DELIVERY ONLY","",""," NO"," NO","DMS FIRE AND SECURITY SYSTEMS","Thope Maphiri","0110131687",,""
34017,"Regrel Letter: ","Request for Bid(Open-Tender)","Arnot Power Station - Rietkuil - Mpumalanga - 1097","ESKOM",false,"Thursday, 20 October 2022 - 11:00","Tuesday, 20 September 2022","2022-09-20T00:00:00","<not available>","2022-10-20T11:00:00",,"Awarded","Other service activities","Regret Letter: The supply and installation of wear resisting material known as tiling on an “as- and- when” required basis for the period of 60 months","National","Lebogang Ltsholo","LetshoPL@eskom.co.za","013-296-3609","013-296-3000",,"N/A","",""," NO"," NO","N/A",,,,""
34021,"MPARN10238GX",,"Arnot  Power Station, Rietkuil - Rietkuil - Rietkuil - 1097","ESKOM",false,"Thursday, 20 October 2022 - 10:00","Tuesday, 20 September 2022","2022-09-20T00:00:00","<not available>","2022-10-20T10:00:00",,"Awarded","Other service activities","Regret letter for the supply resources for services, replacement of components and commissioning of tube mills and vertical spindle mills during normal maintenance on full time basis and outages on an “as- and- when” required basis for U1-U6 mills on for a period of 36 months ","Mpumalanga","Reginah Ntshauba","NtshauMR@eskom.co.za","013-297-9352","086-539-9597",,"None","",""," NO"," NO","N/A",,,,""
